Latitude,Longitude,Fossil_Name,Early_Age,Late_Age,Environment,Country_Code
39.149235,-108.769501,Diplodocidae,149.2,145.0,crevasse splay,US
39.149235,-108.769501,Theropoda,149.2,145.0,crevasse splay,US
39.149235,-108.769501,Coelurosauria,149.2,145.0,crevasse splay,US
35.200672,-103.821754,Coeluridae,154.8,145.0,terrestrial indet.,US
43.619564,-108.179619,Allosaurus,154.8,145.0,fluvial-lacustrine indet.,US
43.619564,-108.179619,Sauropoda,154.8,145.0,fluvial-lacustrine indet.,US
43.619564,-108.179619,Theropoda,154.8,145.0,fluvial-lacustrine indet.,US
43.619564,-108.179619,Theropoda,154.8,145.0,fine channel fill,US
43.619564,-108.179619,Theropoda,154.8,145.0,fine channel fill,US
43.619564,-108.179619,Dinosauria,154.8,145.0,fine channel fill,US
43.619564,-108.179619,Dinosauria,154.8,145.0,fine channel fill,US
43.619564,-108.179619,Sauropoda,154.8,145.0,crevasse splay,US
43.619564,-108.179619,Sauropoda,154.8,145.0,crevasse splay,US
43.619564,-108.179619,Camarasaurus,154.8,145.0,fluvial-lacustrine indet.,US
36.897892,-109.288567,Theropoda,154.8,152.2,fluvial indet.,US
38.532871,-105.219147,Ornithopoda,154.8,145.0,terrestrial indet.,US
38.538620,-105.219147,Theropoda,154.8,145.0,terrestrial indet.,US
45.223610,-108.826668,Theropoda,154.8,149.2,terrestrial indet.,US
45.223610,-108.826668,Sauropoda,154.8,149.2,terrestrial indet.,US
39.063725,-108.737755,Theropoda,154.8,149.2,"""channel""",US
38.676479,-109.840408,Theropoda,154.8,149.2,"""channel""",US
38.738609,-109.676109,Sauropoda,154.8,145.0,"""channel""",US
38.738609,-109.676109,Theropoda,154.8,145.0,"""channel""",US
44.093300,-106.866402,Theropoda,154.8,145.0,terrestrial indet.,US
42.525002,-106.764442,Ornithopoda,154.8,145.0,delta plain,US
42.525002,-106.764442,Sauropoda,154.8,145.0,delta plain,US
42.525002,-106.764442,Dinosauria,154.8,145.0,delta plain,US
38.895481,-108.540390,Theropoda,154.8,145.0,terrestrial indet.,US
39.100815,-108.700653,Sauropoda,154.8,149.2,terrestrial indet.,US
39.100815,-108.700653,Dinosauria,154.8,149.2,terrestrial indet.,US
39.160892,-108.807274,Dinehichnus,154.8,149.2,terrestrial indet.,US
40.605701,-105.205917,Sauropoda,154.8,145.0,lacustrine delta front,US
38.421211,-9.216657,Dinosauria,132.6,125.77,lagoonal,PT
38.421211,-9.216657,Megalosauropus (Eutynichnium) gomesi,132.6,125.77,lagoonal,PT
38.421211,-9.216657,Sauropoda,132.6,125.77,lagoonal,PT
38.421211,-9.216657,Iguanodon,132.6,125.77,lagoonal,PT
38.421211,-9.216657,Ornithopoda,132.6,125.77,lagoonal,PT
38.337490,-109.096497,Sauropoda,152.2,146.3,coarse channel fill,US
37.770733,-110.686836,Sauropoda,154.8,149.2,coarse channel fill,US
40.487499,-105.210831,Camarasaurus,154.8,145.0,terrestrial indet.,US
41.893055,-105.979721,Nanosaurus agilis,154.8,145.0,mire/swamp,US
42.196388,-105.856110,Camptosauridae,154.8,149.2,crevasse splay,US
42.196388,-105.856110,Stegosauridae,154.8,149.2,crevasse splay,US
42.149494,-105.908424,Dryosauridae,154.8,145.0,lacustrine indet.,US
42.149494,-105.908424,Apatosaurus,154.8,145.0,lacustrine indet.,US
42.149494,-105.908424,Sauropoda,154.8,145.0,lacustrine indet.,US
44.458099,-104.734703,Theropoda,154.8,145.0,crevasse splay,US
39.197086,-109.077446,Theropoda,154.8,149.2,terrestrial indet.,US
37.008244,-102.961670,Grallator cursorius,227.0,208.5,terrestrial indet.,US
37.997799,-102.973404,Grallator cursorius,227.0,208.5,terrestrial indet.,US
36.854729,-102.520897,Sauropoda,154.8,145.0,terrestrial indet.,US
39.063725,-108.737755,Sauropoda,154.8,149.2,"""channel""",US
39.069019,-108.738640,Sauropoda,154.8,149.2,terrestrial indet.,US
39.071140,-108.735748,Ornithopoda,154.8,149.2,terrestrial indet.,US
38.300301,-108.747902,Anomoepus,154.8,149.2,terrestrial indet.,US
38.300301,-108.747902,Theropoda,154.8,149.2,terrestrial indet.,US
39.038719,-108.618881,Theropoda,154.8,145.0,terrestrial indet.,US
39.057278,-108.707024,Sauropoda,154.8,149.2,terrestrial indet.,US
39.139622,-109.022263,Sauropoda,152.2,145.0,"""channel""",US
39.322289,-110.689636,Sauropoda,154.8,149.2,terrestrial indet.,US
39.322895,-110.689323,Stegosauria,152.2,145.0,terrestrial indet.,US
39.322895,-110.689323,Theropoda,152.2,145.0,terrestrial indet.,US
38.920124,-110.361214,Sauropoda,152.2,145.0,terrestrial indet.,US
38.092911,-109.238380,Sauropoda,154.8,149.2,terrestrial indet.,US
38.092911,-109.238380,Theropoda,154.8,149.2,terrestrial indet.,US
38.455051,-109.466644,Sauropoda,154.8,149.2,terrestrial indet.,US
41.506943,-73.244164,Theropoda,201.4,199.5,terrestrial indet.,US
41.506943,-73.244164,Grallator,201.4,199.5,terrestrial indet.,US
41.506943,-73.244164,Eubrontes,201.4,199.5,terrestrial indet.,US
71.478615,-22.678612,Theropoda,216.7,213.2,lacustrine indet.,GL
71.478615,-22.678612,Prosauropoda,216.7,213.2,lacustrine indet.,GL
38.514999,-109.607201,Grallator cursorius,208.5,201.4,terrestrial indet.,US
38.514999,-109.607201,Eosauropus,208.5,201.4,terrestrial indet.,US
38.514999,-109.607201,Grallator cursorius,208.5,201.4,terrestrial indet.,US
38.514999,-109.607201,Eosauropus,208.5,201.4,terrestrial indet.,US
38.695099,-109.694702,Grallator cursorius,208.5,201.4,terrestrial indet.,US
38.695099,-109.694702,Grallator cursorius,208.5,201.4,terrestrial indet.,US
35.907921,-111.272911,Grallator cursorius,208.5,201.4,eolian indet.,US
35.907921,-111.272911,Eosauropus,208.5,201.4,eolian indet.,US
40.457928,-109.310753,Grallator,208.5,201.4,terrestrial indet.,US
40.457928,-109.310753,Eosauropus,208.5,201.4,terrestrial indet.,US
39.027000,-108.636002,Eosauropus,208.5,201.4,interdune,US
39.056419,-108.667137,Grallator,208.5,201.4,terrestrial indet.,US
39.056419,-108.667137,Grallator,208.5,201.4,terrestrial indet.,US
39.056419,-108.667137,Grallator,208.5,201.4,terrestrial indet.,US
39.056419,-108.667137,Grallator,208.5,201.4,terrestrial indet.,US
31.078430,106.619347,Yingshanosaurus jichuanensis,168.2,161.5,terrestrial indet.,CN
45.544167,-110.616386,Hesperosaurus mjosi,154.8,149.2,coarse channel fill,US
45.544167,-110.616386,Ornithopoda,154.8,149.2,coarse channel fill,US
45.544167,-110.616386,Theropoda,154.8,149.2,coarse channel fill,US
45.544167,-110.616386,Camarasaurus,154.8,149.2,coarse channel fill,US
45.544167,-110.616386,Apatosaurus,154.8,149.2,coarse channel fill,US
38.610184,-108.914650,Eosauropus,208.5,201.4,interdune,US
38.649055,-108.988457,Otozoum,201.4,199.5,terrestrial indet.,US
38.620537,-108.940765,Grallator,208.5,201.4,terrestrial indet.,US
40.456928,-109.309349,Grallator,227.0,201.4,terrestrial indet.,US
40.462502,-109.327782,Theropoda,227.0,201.4,terrestrial indet.,US
40.458057,-109.335281,Grallator,227.0,201.4,terrestrial indet.,US
40.447193,-109.285728,Dinosauria,227.0,201.4,terrestrial indet.,US
40.328472,-109.241982,Grallator,227.0,201.4,terrestrial indet.,US
40.562374,-109.602928,Dinosauria,227.0,201.4,terrestrial indet.,US
40.583553,-109.532074,Dinosauria,227.0,201.4,terrestrial indet.,US
40.444221,-109.261047,Dinosauria,208.5,201.4,eolian indet.,US
40.542068,-109.635170,Dinosauria,208.5,201.4,eolian indet.,US
40.438133,-109.292778,Allosaurus jimmadseni,154.8,149.2,coarse channel fill,US
38.175591,-109.258575,Anomoepus scambus,201.4,192.9,terrestrial indet.,US
37.122406,-112.537674,Anomoepodidae,208.5,199.5,terrestrial indet.,US
37.356888,-110.723160,Anomoepus,192.9,184.2,terrestrial indet.,US
37.356888,-110.723160,Grallator,192.9,184.2,terrestrial indet.,US
37.356888,-110.723160,Anomoepus,192.9,184.2,terrestrial indet.,US
37.356888,-110.723160,Anomoepus,192.9,184.2,terrestrial indet.,US
37.716473,-110.453018,Anomoepus,192.9,184.2,terrestrial indet.,US
37.291283,-110.869682,Anomoepus,184.2,174.7,terrestrial indet.,US
37.863621,-110.404510,Anomoepus,184.2,174.7,terrestrial indet.,US
37.601147,-110.590515,Anomoepus,192.9,184.2,terrestrial indet.,US
37.274326,-109.678574,Anomoepodidae,184.2,174.7,terrestrial indet.,US
38.180504,-109.312859,Anomoepus,184.2,174.7,terrestrial indet.,US
38.536484,-109.598267,Anomoepus,192.9,184.2,terrestrial indet.,US
38.528786,-109.519127,Anomoepus,192.9,184.2,terrestrial indet.,US
38.420444,-109.695709,Anomoepus,192.9,184.2,terrestrial indet.,US
38.420444,-109.695709,Anomoepodidae,192.9,184.2,terrestrial indet.,US
37.012779,-102.989723,Eosauropus cimarronensis,227.0,208.5,terrestrial indet.,US
51.393559,-3.250398,Eosauropus,227.0,208.5,alluvial fan,UK
44.081387,9.882214,Evazoum sirigui,237.0,227.0,fluvial indet.,IT
24.686272,101.638390,Shuangbaisaurus anlongbaoensis,201.4,199.5,terrestrial indet.,CN
-29.653055,-53.292778,Bagualosaurus agudoensis,237.0,208.5,"""floodplain""",BR
25.518612,-101.677223,Dinosauria,83.6,72.1,delta plain,MX
25.554701,-101.370766,Dinosauria,83.6,72.1,terrestrial indet.,MX
25.543800,-101.380318,Dinosauria,83.6,72.1,terrestrial indet.,MX
25.517639,-101.351105,Dinosauria,83.6,72.1,terrestrial indet.,MX
25.503433,-101.327522,Dinosauria,83.6,72.1,terrestrial indet.,MX
37.465832,120.984718,Zhuchengtitan zangjiazhuangensis,83.6,72.1,fluvial indet.,CN
-43.409168,-69.230553,Sauropodiformes,182.9,174.7,lacustrine indet.,AR
-38.500000,-70.264168,Dicraeosauridae,139.8,132.6,fluvial indet.,AR
-38.500000,-70.264168,Diplodocidae,139.8,132.6,fluvial indet.,AR
45.493622,23.092192,Zalmoxes,72.1,66.0,"""floodplain""",RO
45.493622,23.092192,Hadrosauroidea,72.1,66.0,"""floodplain""",RO
45.493622,23.092192,Richardoestesia,72.1,66.0,"""floodplain""",RO
41.366669,121.416664,Eogranivora edentulata,125.77,119.5,lacustrine indet.,CN
43.892826,78.710258,Dinosauria,83.6,66.0,terrestrial indet.,KZ
31.080557,107.884720,Kaijiangosaurus lini,170.9,168.2,terrestrial indet.,CN
31.080557,107.884720,Yandusaurus,170.9,168.2,terrestrial indet.,CN
79.391670,-92.181664,Tingmiatornis arctica,100.5,93.9,estuary/bay,CA
33.848888,-93.721390,Hesperornis,83.6,72.1,coastal indet.,US
34.012501,-93.327225,Hesperornis,83.6,72.1,marine indet.,US
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis regalis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis lumgairi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis mengeli,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis rossicus,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithidae,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis chowi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis chowi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis chowi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis chowi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis macdonaldi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis macdonaldi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis chowi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Brodavis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis macdonaldi,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithidae,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithidae,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornis,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
49.183334,-98.099998,Hesperornithiformes,83.6,72.1,marine indet.,CA
43.256111,142.059174,Chupkaornis keraorum,89.8,83.6,coastal indet.,JP
41.083302,-4.316700,Eusauropoda,83.6,72.1,delta plain,ES
41.083302,-4.316700,Neosauropoda,83.6,72.1,delta plain,ES
41.083302,-4.316700,Arcovenator,83.6,72.1,delta plain,ES
39.730717,-1.110258,Iguanodon,154.8,145.0,terrestrial indet.,ES
-28.552641,27.953430,Massospondylus,201.4,192.9,terrestrial indet.,ZA
30.816601,56.572899,Wildeichnus,170.9,168.2,terrestrial indet.,IR
30.816601,56.572899,Anchisauripus,170.9,168.2,terrestrial indet.,IR
44.220547,4.052634,Otozoum grandcombensis,227.0,208.5,marginal marine indet.,FR
44.220547,4.052634,Grallator andeolensis,227.0,208.5,marginal marine indet.,FR
44.220547,4.052634,Grallator,227.0,208.5,marginal marine indet.,FR
44.220547,4.052634,Eubrontes,227.0,208.5,marginal marine indet.,FR
45.927776,11.152222,Sauropodomorpha,201.4,192.9,paralic indet.,IT
45.927776,11.152222,Parabrontopodus,201.4,192.9,paralic indet.,IT
45.927776,11.152222,Eubrontes,201.4,192.9,paralic indet.,IT
45.688889,11.108333,Parabrontopodus,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.688889,11.108333,Sauropodomorpha,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.688889,11.108333,Kayentapus,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.688889,11.108333,Sauropodomorpha,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.688889,11.108333,Dinosauria,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.688889,11.108333,Dinosauria,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.688889,11.108333,Dinosauria,199.5,192.9,lagoonal/restricted shallow subtidal,IT
45.311111,13.609167,Iguanodontidae,106.2,100.5,peritidal,HR
45.311111,13.609167,Coelurosauria,106.2,100.5,peritidal,HR
45.854179,11.054234,Lavinipes cheminii,201.4,199.5,peritidal,IT
51.055382,20.511183,Moyenisauropus karaszevskii,201.4,199.5,fluvial-deltaic indet.,PL
40.880280,-74.194168,Grallator cursorius,208.5,201.4,lacustrine indet.,US
40.880280,-74.194168,Eubrontes giganteus,208.5,201.4,lacustrine indet.,US
40.880280,-74.194168,Eubrontes sillimani,208.5,201.4,lacustrine indet.,US
40.880280,-74.194168,Anchisauripus,208.5,201.4,lacustrine indet.,US
40.880280,-74.194168,Grallator,208.5,201.4,lacustrine indet.,US
37.150173,-113.689400,Theropoda,237.0,227.0,terrestrial indet.,US
37.230072,-113.344200,Eubrontes,199.5,184.2,terrestrial indet.,US
37.230072,-113.344200,Grallator,199.5,184.2,terrestrial indet.,US
37.230072,-113.344200,Kayentapus,199.5,184.2,terrestrial indet.,US
37.230072,-113.344200,Eubrontes,199.5,184.2,terrestrial indet.,US
37.230072,-113.344200,Grallator,199.5,184.2,terrestrial indet.,US
37.230072,-113.344200,Eubrontes,199.5,184.2,terrestrial indet.,US
37.230072,-113.344200,Eubrontes,199.5,184.2,terrestrial indet.,US
25.131474,102.073402,Xingxiulong chengi,201.4,199.5,terrestrial indet.,CN
25.168743,102.084496,Panguraptor lufengensis,201.4,199.5,terrestrial indet.,CN
56.746944,-111.374443,Borealopelta markmitchelli,121.4,113.0,terrestrial indet.,CA
43.474724,99.833054,Zaraapelta nomadis,100.5,83.6,eolian indet.,MN
28.666010,120.173927,Jinyunpelta sinensis,113.0,100.5,lacustrine indet.,CN
40.650002,119.683296,Zhenyuanlong suni,125.77,119.5,lacustrine indet.,CN
-43.303001,-69.144997,Pandoravenator fernandezorum,157.9,149.2,lacustrine indet.,AR
37.149479,-113.489365,Grallator,201.4,199.5,terrestrial indet.,US
37.145447,-113.485374,Grallator,201.4,199.5,terrestrial indet.,US
37.156803,-113.501213,Eubrontes,201.4,199.5,terrestrial indet.,US
37.156803,-113.501213,Grallator,201.4,199.5,terrestrial indet.,US
37.156803,-113.501213,Theropoda,201.4,199.5,terrestrial indet.,US
35.995598,119.409943,Anomalipes zhaoi,83.6,72.1,terrestrial indet.,CN
40.499168,119.509445,Caihong juji,161.5,154.8,lacustrine indet.,CN
41.423901,120.175301,Pterygornis dapingfangensis,121.4,113.0,terrestrial indet.,CN
37.101727,-113.535660,Grallator,201.4,199.5,lacustrine indet.,US
37.101727,-113.535660,Anomoepus,201.4,199.5,lacustrine indet.,US
37.101635,-113.538826,Eubrontes,201.4,199.5,lacustrine indet.,US
40.618889,-0.097778,Morelladon beltrani,125.77,121.4,terrestrial indet.,ES
40.013611,112.703056,Zuoyunlong huangi,100.5,83.6,terrestrial indet.,CN
-39.397778,-68.617775,Gualicho shinyae,100.5,89.8,fluvial indet.,AR
41.000000,117.485001,Cruralispennia multidonta,132.6,125.77,terrestrial indet.,CN
40.916668,119.650002,Serikornis sungei,161.5,154.8,terrestrial indet.,CN
41.423901,120.175301,Chongmingia zhengi,121.4,113.0,terrestrial indet.,CN
40.650002,119.683296,Bellulia rectusunguis,121.4,113.0,lacustrine indet.,CN
48.998055,-110.540558,Probrachylophosaurus bergei,83.6,72.1,terrestrial indet.,US
33.258331,111.728058,Beibeilong sinensis,100.5,89.8,terrestrial indet.,CN
45.854179,11.054234,Grallator,201.4,199.5,peritidal,IT
45.854179,11.054234,Kayentapus,201.4,199.5,peritidal,IT
45.854179,11.054234,Kayentapus,201.4,199.5,peritidal,IT
45.500000,-103.099998,Paronychodon,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Dromaeosaurus,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Saurornithoides mongoliensis,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Troodon,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Chirostenotes,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Gorgosaurus,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Tyrannosaurus,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Theropoda,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Thescelosaurus neglectus,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Pachycephalosauridae,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Nodosauridae,72.1,66.0,coarse channel fill,US
45.500000,-103.099998,Triceratops,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Paronychodon,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Saurornithoides mongoliensis,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Troodon,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Chirostenotes,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Tyrannosaurus,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Theropoda,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Thescelosaurus neglectus,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Pachycephalosauridae,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Edmontosaurus,72.1,66.0,coarse channel fill,US
45.644169,-103.488052,Triceratops,72.1,66.0,coarse channel fill,US
46.290653,12.507383,Theropoda,227.0,208.5,marine indet.,IT
46.290001,12.610000,Theropoda,227.0,208.5,marine indet.,IT
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Ornithischia,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Ornithischia,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Ornithischia,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Neosauropoda,168.2,165.3,terrestrial indet.,MG
-16.549999,46.983334,Theropoda,168.2,165.3,terrestrial indet.,MG
37.168331,-113.070557,Grallator,251.2,248.9,terrestrial indet.,US
37.168331,-113.070557,Eubrontes,251.2,248.9,terrestrial indet.,US
37.162479,-113.009109,Dinosauria,192.9,174.7,terrestrial indet.,US
37.383057,-113.028336,Eubrontes,201.4,199.5,terrestrial indet.,US
51.947315,-111.670616,Ornithomimidae,72.1,66.0,terrestrial indet.,CA
36.299999,-108.099998,Nodocephalosaurus kirtlandensis,83.6,72.1,terrestrial indet.,US
36.120834,-107.780830,Ankylosauridae,83.6,72.1,terrestrial indet.,US
36.269444,-108.166946,Glyptodontopelta mimus,83.6,72.1,terrestrial indet.,US
36.343887,-108.101944,Ankylosauridae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Ojoceratops fowleri,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Ceratopsidae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Dinosauria,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Theropoda,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Alamosaurus sanjuanensis,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Glyptodontopelta mimus,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Ankylosauria,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Ceratopsidae,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Dinosauria,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Ceratopsidae,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Alamosaurus sanjuanensis,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Tyrannosauridae,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Theropoda,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Glyptodontopelta mimus,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Ankylosauria,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Ojoceratops fowleri,72.1,66.0,terrestrial indet.,US
36.287422,-108.095360,Dinosauria,72.1,66.0,terrestrial indet.,US
36.343899,-108.066399,Tyrannosauridae,72.1,66.0,terrestrial indet.,US
36.343899,-108.066399,Dineobellator notohesperus,72.1,66.0,terrestrial indet.,US
36.343899,-108.066399,Glyptodontopelta mimus,72.1,66.0,terrestrial indet.,US
36.343899,-108.066399,Ankylosauria,72.1,66.0,terrestrial indet.,US
36.343899,-108.066399,Dinosauria,72.1,66.0,terrestrial indet.,US
36.200001,-108.099998,Ankylosauria,72.1,66.0,terrestrial indet.,US
36.314800,-108.084198,Lambeosaurinae,83.6,72.1,terrestrial indet.,US
36.314800,-108.084198,Hadrosauridae,83.6,72.1,terrestrial indet.,US
36.314800,-108.084198,Ceratopsidae,72.1,66.0,terrestrial indet.,US
36.269444,-108.166946,Alamosaurus sanjuanensis,72.1,66.0,terrestrial indet.,US
36.343887,-108.084167,Hadrosauridae,83.6,72.1,terrestrial indet.,US
36.343887,-108.084167,Kritosaurus navajovius,83.6,72.1,terrestrial indet.,US
36.343887,-108.084167,Kritosaurus,83.6,72.1,terrestrial indet.,US
36.343887,-108.084167,Glyptodontopelta mimus,72.1,66.0,terrestrial indet.,US
36.343887,-108.084167,Ceratopsidae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Hadrosauridae,83.6,72.1,terrestrial indet.,US
36.343887,-108.101944,Kritosaurus navajovius,83.6,72.1,terrestrial indet.,US
36.343887,-108.101944,Kritosaurus,83.6,72.1,terrestrial indet.,US
36.343887,-108.101944,Ankylosauridae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Ojoceratops fowleri,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Dinosauria,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Tyrannosauridae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Caenagnathidae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Dromaeosauridae,72.1,66.0,terrestrial indet.,US
36.343887,-108.101944,Theropoda,72.1,66.0,terrestrial indet.,US
36.314800,-108.048500,Troodontidae,72.1,66.0,"""channel""",US
46.331112,-104.010277,Thescelosaurus,72.1,66.0,terrestrial indet.,US
31.795000,-106.544167,Theropoda,106.2,100.5,marginal marine indet.,US
31.795000,-106.543053,Dinosauria,106.2,100.5,marginal marine indet.,US
31.795000,-106.549721,Caririchnium,106.2,100.5,marginal marine indet.,US
